,Dates,variable,value
24885,1997-05-22,PCA4,0.06280356776160798
24886,1997-05-23,PCA4,0.06284850298024793
24887,1997-05-26,PCA4,0.06368012683867565
24888,1997-05-27,PCA4,0.06435592557905179
24889,1997-05-28,PCA4,0.06382594511903295
24890,1997-05-29,PCA4,0.06428848569089757
24891,1997-05-30,PCA4,0.06328435705334627
24892,1997-06-02,PCA4,0.062280791887710664
24893,1997-06-03,PCA4,0.06259909912437155
24894,1997-06-04,PCA4,0.06179485414620943
24895,1997-06-05,PCA4,0.06409510964840835
24896,1997-06-06,PCA4,0.06737963182962917
24897,1997-06-09,PCA4,0.06645295196453388
24898,1997-06-10,PCA4,0.06704763875458816
24899,1997-06-11,PCA4,0.06679617290884428
24900,1997-06-12,PCA4,0.06169053885158985
24901,1997-06-13,PCA4,0.06639709196778693
24902,1997-06-16,PCA4,0.06661256775607921
24903,1997-06-17,PCA4,0.06737960572455541
24904,1997-06-18,PCA4,0.06736553235853156
24905,1997-06-19,PCA4,0.06589838769321858
24906,1997-06-20,PCA4,0.06774988020001352
24907,1997-06-23,PCA4,0.06811521991562229
24908,1997-06-24,PCA4,0.07069678002098824
24909,1997-06-25,PCA4,0.06981985936785877
24910,1997-06-26,PCA4,0.06968636452620232
24911,1997-06-27,PCA4,0.07011024627764303
24912,1997-06-30,PCA4,0.07115118401099638
24913,1997-07-01,PCA4,0.07517443695526896
24914,1997-07-02,PCA4,0.07716268600355707
24915,1997-07-03,PCA4,0.07793402019435988
24916,1997-07-04,PCA4,0.0772049485421642
24917,1997-07-07,PCA4,0.07172378897826519
24918,1997-07-08,PCA4,0.06630637254310745
24919,1997-07-09,PCA4,0.06689055240829289
24920,1997-07-10,PCA4,0.06430084951441137
24921,1997-07-11,PCA4,0.06441028567864604
24922,1997-07-14,PCA4,0.0643756972549829
24923,1997-07-15,PCA4,0.06433483263893645
24924,1997-07-16,PCA4,0.06453155100928289
24925,1997-07-17,PCA4,0.061277092428117914
24926,1997-07-18,PCA4,0.06173416683083078
24927,1997-07-21,PCA4,0.059746088801568585
24928,1997-07-22,PCA4,0.060032840072015
24929,1997-07-23,PCA4,0.06228870358651548
24930,1997-07-24,PCA4,0.06163416750789355
24931,1997-07-25,PCA4,0.06340412420622663
24932,1997-07-28,PCA4,0.06578174946191852
24933,1997-07-29,PCA4,0.0640427094682938
24934,1997-07-30,PCA4,0.06541603973071856
24935,1997-07-31,PCA4,0.06850422666329976
24936,1997-08-01,PCA4,0.06890797320672129
24937,1997-08-04,PCA4,0.0658822672122408
24938,1997-08-05,PCA4,0.0657477626166927
24939,1997-08-06,PCA4,0.0687193371961833
24940,1997-08-07,PCA4,0.06454047508412022
24941,1997-08-08,PCA4,0.06521876888124055
24942,1997-08-11,PCA4,0.06443193637049598
24943,1997-08-12,PCA4,0.061366008864288585
24944,1997-08-13,PCA4,0.06150843612349104
24945,1997-08-14,PCA4,0.06364824048634705
24946,1997-08-15,PCA4,0.06400044666337677
24947,1997-08-18,PCA4,0.06062297744402286
24948,1997-08-19,PCA4,0.06196033103956288
24949,1997-08-20,PCA4,0.052585236138672845
24950,1997-08-21,PCA4,0.04946291629637797
24951,1997-08-22,PCA4,0.0483899762806965
24952,1997-08-25,PCA4,0.04695247079213003
24953,1997-08-26,PCA4,0.046992506993436656
24954,1997-08-27,PCA4,0.04437762971754326
24955,1997-08-28,PCA4,0.044447797060049594
24956,1997-08-29,PCA4,0.04313321438941409
24957,1997-09-01,PCA4,0.04271735628849912
24958,1997-09-02,PCA4,0.04206415519214598
24959,1997-09-03,PCA4,0.03879020655445655
24960,1997-09-04,PCA4,0.04107545863001288
24961,1997-09-05,PCA4,0.04181851140495149
24962,1997-09-08,PCA4,0.04185503972061389
24963,1997-09-09,PCA4,0.041984031535890795
24964,1997-09-10,PCA4,0.042414654682236604
24965,1997-09-11,PCA4,0.04094516680474772
24966,1997-09-12,PCA4,0.041001963616641914
24967,1997-09-15,PCA4,0.04080329270327327
24968,1997-09-16,PCA4,0.04074060233918011
24969,1997-09-17,PCA4,0.044213261768626125
24970,1997-09-18,PCA4,0.04465118917325508
24971,1997-09-19,PCA4,0.04481334778957503
24972,1997-09-22,PCA4,0.04596543353850617
24973,1997-09-23,PCA4,0.046063422017903755
24974,1997-09-24,PCA4,0.04747902094622456
24975,1997-09-25,PCA4,0.049324038134192345
24976,1997-09-26,PCA4,0.048116773044151614
24977,1997-09-29,PCA4,0.05230848055267885
24978,1997-09-30,PCA4,0.051917207809999665
24979,1997-10-01,PCA4,0.05200934105261286
24980,1997-10-02,PCA4,0.05217975400452605
24981,1997-10-03,PCA4,0.05208886755872358
24982,1997-10-06,PCA4,0.050703759536007975
24983,1997-10-07,PCA4,0.04994124854688528
24984,1997-10-08,PCA4,0.04690041243733654
24985,1997-10-09,PCA4,0.04815078854673306
24986,1997-10-10,PCA4,0.047133095816525396
24987,1997-10-13,PCA4,0.049032292375863984
24988,1997-10-14,PCA4,0.04958009308547387
24989,1997-10-15,PCA4,0.05232065925105015
24990,1997-10-16,PCA4,0.050928005922222186
24991,1997-10-17,PCA4,0.04987825662388752
24992,1997-10-20,PCA4,0.04682499664204292
24993,1997-10-21,PCA4,0.04821470575435373
24994,1997-10-22,PCA4,0.04751504145955651
24995,1997-10-23,PCA4,0.049398006563595276
24996,1997-10-24,PCA4,0.04542326991952075
24997,1997-10-27,PCA4,0.0456099602077986
24998,1997-10-28,PCA4,0.03366974780051093
24999,1997-10-29,PCA4,0.04566848276668769
25000,1997-10-30,PCA4,0.043019792326069055
25001,1997-10-31,PCA4,0.042009400148733674
25002,1997-11-03,PCA4,0.042162952642061574
25003,1997-11-04,PCA4,0.041177392690651474
25004,1997-11-05,PCA4,0.0410746709616188
25005,1997-11-06,PCA4,0.04217632976394329
25006,1997-11-07,PCA4,0.040866959808117775
25007,1997-11-10,PCA4,0.040412849601521736
25008,1997-11-11,PCA4,0.04292099971402989
25009,1997-11-12,PCA4,0.04453523884769188
25010,1997-11-13,PCA4,0.0436464440621106
25011,1997-11-14,PCA4,0.04327887201731517
25012,1997-11-17,PCA4,0.04571707172182124
25013,1997-11-18,PCA4,0.04059613789273059
25014,1997-11-19,PCA4,0.04177224903945832
25015,1997-11-20,PCA4,0.04068806663772142
25016,1997-11-21,PCA4,0.04035532017878415
25017,1997-11-24,PCA4,0.03855064607959573
25018,1997-11-25,PCA4,0.038520387326225945
25019,1997-11-26,PCA4,0.03741498455780398
25020,1997-11-27,PCA4,0.03736027271922621
25021,1997-11-28,PCA4,0.037142310264578884
25022,1997-12-01,PCA4,0.037036146930226166
25023,1997-12-02,PCA4,0.03487415107656319
25024,1997-12-03,PCA4,0.03582309963099725
25025,1997-12-04,PCA4,0.035935254067264076
25026,1997-12-05,PCA4,0.033523619844972125
25027,1997-12-08,PCA4,0.03347925438229078
25028,1997-12-09,PCA4,0.036569659305432455
25029,1997-12-10,PCA4,0.03261871791578432
25030,1997-12-11,PCA4,0.034508463566886874
25031,1997-12-12,PCA4,0.0347191307386494
25032,1997-12-15,PCA4,0.03570298649966361
25033,1997-12-16,PCA4,0.04076295279766821
25034,1997-12-17,PCA4,0.04008392543927731
25035,1997-12-18,PCA4,0.03961912047014422
25036,1997-12-19,PCA4,0.039500940682875914
25037,1997-12-22,PCA4,0.039307551217064446
25038,1997-12-23,PCA4,0.03965047802661364
25039,1997-12-24,PCA4,0.0391910621634962
25040,1997-12-25,PCA4,0.03859572224450524
25041,1997-12-26,PCA4,0.03921237760020118
25042,1997-12-29,PCA4,0.039608055939170675
25043,1997-12-30,PCA4,0.03825114497852182
25044,1997-12-31,PCA4,0.03756782856612039
25045,1998-01-01,PCA4,0.037903210684040525
25046,1998-01-02,PCA4,0.03543612872176725
25047,1998-01-05,PCA4,0.03599594791842201
25048,1998-01-06,PCA4,0.036010345672832275
25049,1998-01-07,PCA4,0.03633489801459544
25050,1998-01-08,PCA4,0.036435140126155084
25051,1998-01-09,PCA4,0.037210176504628295
25052,1998-01-12,PCA4,0.03632791656994011
25053,1998-01-13,PCA4,0.0372296292539821
25054,1998-01-14,PCA4,0.03624629877251007
25055,1998-01-15,PCA4,0.0348061135181229
25056,1998-01-16,PCA4,0.036185841070897985
25057,1998-01-19,PCA4,0.03543533525482737
25058,1998-01-20,PCA4,0.04275288492480265
25059,1998-01-21,PCA4,0.04250236195496656
25060,1998-01-22,PCA4,0.04606348612804939
25061,1998-01-23,PCA4,0.04896119446553485
25062,1998-01-26,PCA4,0.048579614830152995
25063,1998-01-27,PCA4,0.04855840363957674
25064,1998-01-28,PCA4,0.04764632649630064
25065,1998-01-29,PCA4,0.052845644269490066
25066,1998-01-30,PCA4,0.054275497840711034
25067,1998-02-02,PCA4,0.05609214487682867
25068,1998-02-03,PCA4,0.05332016835484228
25069,1998-02-04,PCA4,0.05413946518714247
25070,1998-02-05,PCA4,0.0565385926263457
25071,1998-02-06,PCA4,0.055851624089037016
25072,1998-02-09,PCA4,0.054850970439513425
25073,1998-02-10,PCA4,0.05984630167241861
25074,1998-02-11,PCA4,0.059044670895074154
25075,1998-02-12,PCA4,0.06026942107908401
25076,1998-02-13,PCA4,0.06153090532588424
25077,1998-02-16,PCA4,0.0589935336542824
25078,1998-02-17,PCA4,0.06014978436081248
25079,1998-02-18,PCA4,0.061506567304893
25080,1998-02-19,PCA4,0.06186285422382628
25081,1998-02-20,PCA4,0.0622527273699598
25082,1998-02-23,PCA4,0.0619830543006005
25083,1998-02-24,PCA4,0.06525283766580742
25084,1998-02-25,PCA4,0.06399274650386304
25085,1998-02-26,PCA4,0.06335582167709779
25086,1998-02-27,PCA4,0.06270544622175882
25087,1998-03-02,PCA4,0.0623918948628304
25088,1998-03-03,PCA4,0.05895177748816214
25089,1998-03-04,PCA4,0.05845334908866776
25090,1998-03-05,PCA4,0.056983878605338774
25091,1998-03-06,PCA4,0.056707696203838524
25092,1998-03-09,PCA4,0.053377195294561926
25093,1998-03-10,PCA4,0.04835797576146729
25094,1998-03-11,PCA4,0.04879313728720428
25095,1998-03-12,PCA4,0.04936256174662731
25096,1998-03-13,PCA4,0.04972332246867032
25097,1998-03-16,PCA4,0.04853368497677295
25098,1998-03-17,PCA4,0.04968896306420523
25099,1998-03-18,PCA4,0.05192614511805378
25100,1998-03-19,PCA4,0.0521011725709436
25101,1998-03-20,PCA4,0.052048726750771476
25102,1998-03-23,PCA4,0.05823118255578085
25103,1998-03-24,PCA4,0.06083512028373318
25104,1998-03-25,PCA4,0.061527376765302594
25105,1998-03-26,PCA4,0.05909249650845193
25106,1998-03-27,PCA4,0.05912181143007368
25107,1998-03-30,PCA4,0.059012380045320195
25108,1998-03-31,PCA4,0.056819848407879826
25109,1998-04-01,PCA4,0.05340924794346722
25110,1998-04-02,PCA4,0.05280565453730863
25111,1998-04-03,PCA4,0.05133243126952899
25112,1998-04-06,PCA4,0.05434564277718515
25113,1998-04-07,PCA4,0.05516550913355688
25114,1998-04-08,PCA4,0.0564969146884226
25115,1998-04-09,PCA4,0.05598484461817821
25116,1998-04-10,PCA4,0.05613301194743331
25117,1998-04-13,PCA4,0.05434577939247033
25118,1998-04-14,PCA4,0.05541918783876411
25119,1998-04-15,PCA4,0.05939046179312162
25120,1998-04-16,PCA4,0.060379795161797936
25121,1998-04-17,PCA4,0.06096719415826967
25122,1998-04-20,PCA4,0.06169453467794954
25123,1998-04-21,PCA4,0.060061211974949215
25124,1998-04-22,PCA4,0.06009140424816061
25125,1998-04-23,PCA4,0.061502958701373955
25126,1998-04-24,PCA4,0.0731288860878493
25127,1998-04-27,PCA4,0.07675393354605455
25128,1998-04-28,PCA4,0.0810324389483729
25129,1998-04-29,PCA4,0.08282395712312418
25130,1998-04-30,PCA4,0.07752568862170384
25131,1998-05-01,PCA4,0.07496592416120516
25132,1998-05-04,PCA4,0.07578920274977821
25133,1998-05-05,PCA4,0.07771135560764007
25134,1998-05-06,PCA4,0.07790535656554977
25135,1998-05-07,PCA4,0.07754197320133069
25136,1998-05-08,PCA4,0.07597149698452207
25137,1998-05-11,PCA4,0.07731870848191703
25138,1998-05-12,PCA4,0.08324647276218397
25139,1998-05-13,PCA4,0.0806674425775116
25140,1998-05-14,PCA4,0.08066544551040056
25141,1998-05-15,PCA4,0.0800922985242897
25142,1998-05-18,PCA4,0.0783217636642595
25143,1998-05-19,PCA4,0.07793261196810801
25144,1998-05-20,PCA4,0.07788916770563561
25145,1998-05-21,PCA4,0.08311506822430435
25146,1998-05-22,PCA4,0.08403115205263821
25147,1998-05-25,PCA4,0.08495503322188763
25148,1998-05-26,PCA4,0.08643531497881285
25149,1998-05-27,PCA4,0.08541667408430634
25150,1998-05-28,PCA4,0.08518161775407736
25151,1998-05-29,PCA4,0.079001905935065
25152,1998-06-01,PCA4,0.07845539972716511
25153,1998-06-02,PCA4,0.07870616345880209
25154,1998-06-03,PCA4,0.07608372752621857
25155,1998-06-04,PCA4,0.07849067320631653
25156,1998-06-05,PCA4,0.08152065679550592
25157,1998-06-08,PCA4,0.08314695138509995
25158,1998-06-09,PCA4,0.08232523639907689
25159,1998-06-10,PCA4,0.08399791568525847
25160,1998-06-11,PCA4,0.0937591958144697
25161,1998-06-12,PCA4,0.09092235119431102
25162,1998-06-15,PCA4,0.09136837394826498
25163,1998-06-16,PCA4,0.08560395319934241
25164,1998-06-17,PCA4,0.08736557644534189
25165,1998-06-18,PCA4,0.0808257415137595
25166,1998-06-19,PCA4,0.07889593837872987
25167,1998-06-22,PCA4,0.07937554154919173
25168,1998-06-23,PCA4,0.08240698869687856
25169,1998-06-24,PCA4,0.08031269791352773
25170,1998-06-25,PCA4,0.08060675892432008
25171,1998-06-26,PCA4,0.07273772235692597
25172,1998-06-29,PCA4,0.07303238759649826
25173,1998-06-30,PCA4,0.07361841431495166
25174,1998-07-01,PCA4,0.07594692519737234
25175,1998-07-02,PCA4,0.06198715468054464
25176,1998-07-03,PCA4,0.06190829289851424
25177,1998-07-06,PCA4,0.06196616253596093
25178,1998-07-07,PCA4,0.06259924977236077
25179,1998-07-08,PCA4,0.06349459297910903
25180,1998-07-09,PCA4,0.06217760014336354
25181,1998-07-10,PCA4,0.0614328429417281
25182,1998-07-13,PCA4,0.06290028757363578
25183,1998-07-14,PCA4,0.0618899263175437
25184,1998-07-15,PCA4,0.05768105711209052
25185,1998-07-16,PCA4,0.06626535151743904
25186,1998-07-17,PCA4,0.06796447803079213
25187,1998-07-20,PCA4,0.06333143700775268
25188,1998-07-21,PCA4,0.06128169806428633
25189,1998-07-22,PCA4,0.05852036702101024
25190,1998-07-23,PCA4,0.05815229787233538
25191,1998-07-24,PCA4,0.0537710648641825
25192,1998-07-27,PCA4,0.053737941018931784
25193,1998-07-28,PCA4,0.05246977676455583
25194,1998-07-29,PCA4,0.052084716979093136
25195,1998-07-30,PCA4,0.053299874336480875
25196,1998-07-31,PCA4,0.05280511393559847
25197,1998-08-03,PCA4,0.05350037538540219
25198,1998-08-04,PCA4,0.051993028207962734
25199,1998-08-05,PCA4,0.05640482458178041
25200,1998-08-06,PCA4,0.05524556108082509
25201,1998-08-07,PCA4,0.05584487412711655
25202,1998-08-10,PCA4,0.05642096208555404
25203,1998-08-11,PCA4,0.05607976138525502
25204,1998-08-12,PCA4,0.05265901967269072
25205,1998-08-13,PCA4,0.04961640878562429
25206,1998-08-14,PCA4,0.04928459012286611
25207,1998-08-17,PCA4,0.05042241124815877
25208,1998-08-18,PCA4,0.05035442688606702
25209,1998-08-19,PCA4,0.04792309170811591
25210,1998-08-20,PCA4,0.04780176006459007
25211,1998-08-21,PCA4,0.04825898348133762
25212,1998-08-24,PCA4,0.04435031932815247
25213,1998-08-25,PCA4,0.04317564478809523
25214,1998-08-26,PCA4,0.041237051988678414
25215,1998-08-27,PCA4,0.03861229597272995
25216,1998-08-28,PCA4,0.0354082014929527
25217,1998-08-31,PCA4,0.035505637552077855
25218,1998-09-01,PCA4,0.029880344693839885
25219,1998-09-02,PCA4,0.03306908260357636
25220,1998-09-03,PCA4,0.03483712158512228
25221,1998-09-04,PCA4,0.03873649398206896
25222,1998-09-07,PCA4,0.04077552097479696
25223,1998-09-08,PCA4,0.04068338090837835
25224,1998-09-09,PCA4,0.03903622620226748
25225,1998-09-10,PCA4,0.03802805339091597
25226,1998-09-11,PCA4,0.037582228430778096
25227,1998-09-14,PCA4,0.03892915662171632
25228,1998-09-15,PCA4,0.037460011306330976
25229,1998-09-16,PCA4,0.037778812522117386
25230,1998-09-17,PCA4,0.037909269766139314
25231,1998-09-18,PCA4,0.03570155406368267
25232,1998-09-21,PCA4,0.03541240630773286
25233,1998-09-22,PCA4,0.035302862408268555
25234,1998-09-23,PCA4,0.03465762224589868
25235,1998-09-24,PCA4,0.03356225850478225
25236,1998-09-25,PCA4,0.03319430802661702
25237,1998-09-28,PCA4,0.033580035450087864
25238,1998-09-29,PCA4,0.033061417679134425
25239,1998-09-30,PCA4,0.03503938817706518
25240,1998-10-01,PCA4,0.03364308190593126
25241,1998-10-02,PCA4,0.03130151481812471
25242,1998-10-05,PCA4,0.03238410422915421
25243,1998-10-06,PCA4,0.032094423590035524
25244,1998-10-07,PCA4,0.03132890929005269
25245,1998-10-08,PCA4,0.037068411784148866
25246,1998-10-09,PCA4,0.036445811470900355
25247,1998-10-12,PCA4,0.036225577062701776
25248,1998-10-13,PCA4,0.03636739253841464
25249,1998-10-14,PCA4,0.03651499562458217
25250,1998-10-15,PCA4,0.036113243916063624
25251,1998-10-16,PCA4,0.0354385477709461
25252,1998-10-19,PCA4,0.03471566301790527
25253,1998-10-20,PCA4,0.03442950532248428
25254,1998-10-21,PCA4,0.034048369639981986
25255,1998-10-22,PCA4,0.034069881062494686
25256,1998-10-23,PCA4,0.03399636162079987
25257,1998-10-26,PCA4,0.033920196772716446
25258,1998-10-27,PCA4,0.03530603954096429
25259,1998-10-28,PCA4,0.034364801280644994
25260,1998-10-29,PCA4,0.035191176840084444
25261,1998-10-30,PCA4,0.03467865400594502
25262,1998-11-02,PCA4,0.03480829654600332
25263,1998-11-03,PCA4,0.03435375524717567
25264,1998-11-04,PCA4,0.03345278653071532
25265,1998-11-05,PCA4,0.03329192670360339
25266,1998-11-06,PCA4,0.033354181316212386
25267,1998-11-09,PCA4,0.03325804826607052
25268,1998-11-10,PCA4,0.034046816342309674
25269,1998-11-11,PCA4,0.03423219477649175
25270,1998-11-12,PCA4,0.03424451485757321
25271,1998-11-13,PCA4,0.034324480388683416
25272,1998-11-16,PCA4,0.034649867739903834
25273,1998-11-17,PCA4,0.036698916339766116
25274,1998-11-18,PCA4,0.03683504467925819
25275,1998-11-19,PCA4,0.036716402902840534
25276,1998-11-20,PCA4,0.03393996329443632
25277,1998-11-23,PCA4,0.03319019704279532
25278,1998-11-24,PCA4,0.03507494239012899
25279,1998-11-25,PCA4,0.03430026592760245
25280,1998-11-26,PCA4,0.03452361404820271
25281,1998-11-27,PCA4,0.035088087653567045
25282,1998-11-30,PCA4,0.03392036677310659
25283,1998-12-01,PCA4,0.03406440741089239
25284,1998-12-02,PCA4,0.035897498734716315
25285,1998-12-03,PCA4,0.03677465439477771
25286,1998-12-04,PCA4,0.03807071546415992
25287,1998-12-07,PCA4,0.037923839324286966
25288,1998-12-08,PCA4,0.038927746298518216
25289,1998-12-09,PCA4,0.03902781373471977
25290,1998-12-10,PCA4,0.03925592357553586
25291,1998-12-11,PCA4,0.04261973535173252
25292,1998-12-14,PCA4,0.04249076394636402
25293,1998-12-15,PCA4,0.0415250227090351
25294,1998-12-16,PCA4,0.04124944859953948
25295,1998-12-17,PCA4,0.04416731751739342
25296,1998-12-18,PCA4,0.044500291488697254
25297,1998-12-21,PCA4,0.04427834127420415
25298,1998-12-22,PCA4,0.042764515941507306
25299,1998-12-23,PCA4,0.042065540141656844
25300,1998-12-24,PCA4,0.04510599607660796
25301,1998-12-25,PCA4,0.04988941903891183
25302,1998-12-28,PCA4,0.05134922799076995
25303,1998-12-29,PCA4,0.05324710726976667
25304,1998-12-30,PCA4,0.05417676335821489
25305,1998-12-31,PCA4,0.047126828374289796
25306,1999-01-01,PCA4,0.04113418512301728
25307,1999-01-04,PCA4,0.04215342829800954
25308,1999-01-05,PCA4,0.046098596125809035
25309,1999-01-06,PCA4,0.04613103953143751
25310,1999-01-07,PCA4,0.04863194587408342
25311,1999-01-08,PCA4,0.04519781533640425
25312,1999-01-11,PCA4,0.04425435965273251
25313,1999-01-12,PCA4,0.043378640352064284
25314,1999-01-13,PCA4,0.045392854599030696
25315,1999-01-14,PCA4,0.04640417347269208
25316,1999-01-15,PCA4,0.04567750100364603
25317,1999-01-18,PCA4,0.04461067090069944
25318,1999-01-19,PCA4,0.04424341778363811
25319,1999-01-20,PCA4,0.04530490338821471
25320,1999-01-21,PCA4,0.044531709829404686
25321,1999-01-22,PCA4,0.04367893479090547
25322,1999-01-25,PCA4,0.04391363978513547
25323,1999-01-26,PCA4,0.04611407702736341
25324,1999-01-27,PCA4,0.04519089484888027
25325,1999-01-28,PCA4,0.04779404300980036
25326,1999-01-29,PCA4,0.046665485782462005
25327,1999-02-01,PCA4,0.04682288757543708
25328,1999-02-02,PCA4,0.0471058255225794
25329,1999-02-03,PCA4,0.04698094484799967
25330,1999-02-04,PCA4,0.04795518190063848
25331,1999-02-05,PCA4,0.047079373983080895
25332,1999-02-08,PCA4,0.04622827254699461
25333,1999-02-09,PCA4,0.04080490742512357
25334,1999-02-10,PCA4,0.03853470085703327
25335,1999-02-11,PCA4,0.03849014114301572
25336,1999-02-12,PCA4,0.036714530876473105
25337,1999-02-15,PCA4,0.03695904838741579
25338,1999-02-16,PCA4,0.03804391991908395
25339,1999-02-17,PCA4,0.03851557787787767
25340,1999-02-18,PCA4,0.03780219247598801
25341,1999-02-19,PCA4,0.03745573343592011
25342,1999-02-22,PCA4,0.03755918347569479
25343,1999-02-23,PCA4,0.03689761239852569
25344,1999-02-24,PCA4,0.03597199742082575
25345,1999-02-25,PCA4,0.03466617366854514
25346,1999-02-26,PCA4,0.03514205340762523
25347,1999-03-01,PCA4,0.03539722551092197
25348,1999-03-02,PCA4,0.03524503603922703
25349,1999-03-03,PCA4,0.034377190381692964
25350,1999-03-04,PCA4,0.034283196395603954
25351,1999-03-05,PCA4,0.033403564087895604
25352,1999-03-08,PCA4,0.033599637078181255
25353,1999-03-09,PCA4,0.03441060556890433
25354,1999-03-10,PCA4,0.03523569830222014
25355,1999-03-11,PCA4,0.033598377162481464
25356,1999-03-12,PCA4,0.03359544838741932
25357,1999-03-15,PCA4,0.031738806180041775
25358,1999-03-16,PCA4,0.03255029147865636
25359,1999-03-17,PCA4,0.032848568500906554
25360,1999-03-18,PCA4,0.033043752171785984
25361,1999-03-19,PCA4,0.03304981981408879
25362,1999-03-22,PCA4,0.03260812003609303
25363,1999-03-23,PCA4,0.03301768910692054
25364,1999-03-24,PCA4,0.02855730618391686
25365,1999-03-25,PCA4,0.028095804342757994
25366,1999-03-26,PCA4,0.02713015147177632
25367,1999-03-29,PCA4,0.030033199550252743
25368,1999-03-30,PCA4,0.03238441113629066
25369,1999-03-31,PCA4,0.03077534986315145
25370,1999-04-01,PCA4,0.03226097020856247
25371,1999-04-02,PCA4,0.03272421870336266
25372,1999-04-05,PCA4,0.0328343236407063
25373,1999-04-06,PCA4,0.03377605580529933
25374,1999-04-07,PCA4,0.03602177603744565
25375,1999-04-08,PCA4,0.03828426791346612
25376,1999-04-09,PCA4,0.038415381388913504
25377,1999-04-12,PCA4,0.03901264659224578
25378,1999-04-13,PCA4,0.04304610957122343
25379,1999-04-14,PCA4,0.04212844020544608
25380,1999-04-15,PCA4,0.043701118194553655
25381,1999-04-16,PCA4,0.04651217352103519
25382,1999-04-19,PCA4,0.04569184504774149
25383,1999-04-20,PCA4,0.04030502099754899
25384,1999-04-21,PCA4,0.03933566434914761
25385,1999-04-22,PCA4,0.03862272891059905
25386,1999-04-23,PCA4,0.03821875915092926
25387,1999-04-26,PCA4,0.03825743564643845
25388,1999-04-27,PCA4,0.03719794238147682
25389,1999-04-28,PCA4,0.03737123259081756
25390,1999-04-29,PCA4,0.035997480362740725
25391,1999-04-30,PCA4,0.03636614989928058
25392,1999-05-03,PCA4,0.03685440052242567
25393,1999-05-04,PCA4,0.03565752583010665
25394,1999-05-05,PCA4,0.03691380285415366
25395,1999-05-06,PCA4,0.03905069512928702
25396,1999-05-07,PCA4,0.041826184785028246
25397,1999-05-10,PCA4,0.04217768917566289
25398,1999-05-11,PCA4,0.042544748311697515
25399,1999-05-12,PCA4,0.04238630190286606
25400,1999-05-13,PCA4,0.04263169967248463
25401,1999-05-14,PCA4,0.04179458252319489
25402,1999-05-17,PCA4,0.0405738820107382
25403,1999-05-18,PCA4,0.0428166413026546
25404,1999-05-19,PCA4,0.043138112787789035
25405,1999-05-20,PCA4,0.042173934973570464
25406,1999-05-21,PCA4,0.04359048727625916
25407,1999-05-24,PCA4,0.04157988005692005
25408,1999-05-25,PCA4,0.0413378362328329
25409,1999-05-26,PCA4,0.040949324773805446
25410,1999-05-27,PCA4,0.04068405104232984
25411,1999-05-28,PCA4,0.040190486613730515
25412,1999-05-31,PCA4,0.04125774683032591
25413,1999-06-01,PCA4,0.041584011084539296
25414,1999-06-02,PCA4,0.04144914429395561
25415,1999-06-03,PCA4,0.04165789672072647
25416,1999-06-04,PCA4,0.0422893600716131
25417,1999-06-07,PCA4,0.04266003116748195
25418,1999-06-08,PCA4,0.04356793484886626
25419,1999-06-09,PCA4,0.043894346994966235
25420,1999-06-10,PCA4,0.04399222704114267
25421,1999-06-11,PCA4,0.042883192231268984
25422,1999-06-14,PCA4,0.042173774356096226
25423,1999-06-15,PCA4,0.04161064165483188
25424,1999-06-16,PCA4,0.04343377906996863
25425,1999-06-17,PCA4,0.04206151970796324
25426,1999-06-18,PCA4,0.04277308150881436
25427,1999-06-21,PCA4,0.03745981636440565
25428,1999-06-22,PCA4,0.03282368564723703
25429,1999-06-23,PCA4,0.032840494710527204
25430,1999-06-24,PCA4,0.033604015197474135
25431,1999-06-25,PCA4,0.03329356620926814
25432,1999-06-28,PCA4,0.03312228040096719
25433,1999-06-29,PCA4,0.033372247546467865
25434,1999-06-30,PCA4,0.031985147997084136
25435,1999-07-01,PCA4,0.03273327575319642
25436,1999-07-02,PCA4,0.03240425586994236
25437,1999-07-05,PCA4,0.03221648323100331
25438,1999-07-06,PCA4,0.0327377659118418
25439,1999-07-07,PCA4,0.03329159267156344
25440,1999-07-08,PCA4,0.035507367169228594
25441,1999-07-09,PCA4,0.03825502817239574
25442,1999-07-12,PCA4,0.03864658459215758
25443,1999-07-13,PCA4,0.04736986213075763
25444,1999-07-14,PCA4,0.04425937490034702
25445,1999-07-15,PCA4,0.046291888848858515
25446,1999-07-16,PCA4,0.050266398134213436
25447,1999-07-19,PCA4,0.05019819354328463
25448,1999-07-20,PCA4,0.05031140031899958
25449,1999-07-21,PCA4,0.04725959254837407
25450,1999-07-22,PCA4,0.04825002177383612
25451,1999-07-23,PCA4,0.04692388448129115
25452,1999-07-26,PCA4,0.04883148149097641
25453,1999-07-27,PCA4,0.049391573560159004
25454,1999-07-28,PCA4,0.04945330017621767
25455,1999-07-29,PCA4,0.048800432706229684
25456,1999-07-30,PCA4,0.04839217012485877
25457,1999-08-02,PCA4,0.04845226919843312
25458,1999-08-03,PCA4,0.04715964802148583
25459,1999-08-04,PCA4,0.04667492224978433
25460,1999-08-05,PCA4,0.04568133926271994
25461,1999-08-06,PCA4,0.0473353733890573
25462,1999-08-09,PCA4,0.051279551847631596
25463,1999-08-10,PCA4,0.0523865788744407
25464,1999-08-11,PCA4,0.05145952343863069
25465,1999-08-12,PCA4,0.0517409987603609
25466,1999-08-13,PCA4,0.050645467993488236
25467,1999-08-16,PCA4,0.04708121215522905
